throughput_mbps,bytes_per_packet,packet_rate,port_asymmetry,rx_throughput_mbps,utilization,jitter_mbps,burstiness,rx_tx_ratio,tx_error_rate,rx_error_rate,idle_flag,traffic_type
10.397339,1357.45,957.4338,0.0,0.0,0.103973,0.492792,0.047533,0.0,0.0,0.0,0,VIDEO
0.247023,66.0,467.8458,0.0,78.110981,0.00247,0.088198,0.772551,2.0,0.0,0.0,0,HTTP
1.117023,241.45,578.2821,0.0,0.001164,0.01117,0.48368,1.73198,0.001042,0.0,0.0,0,GAMING
2.524215,242.0,1303.83,0.0,0.000174,0.025242,0.078311,0.032621,6.9e-05,0.0,0.0,0,GAMING
0.221906,66.0,420.2766,0.0,71.517745,0.002219,0.105483,0.867214,2.0,0.0,0.0,0,HTTP
10.3977,1357.19,957.6483,0.0,0.0,0.103977,0.358989,0.034809,0.0,0.0,0.0,0,VIDEO
0.044836,1315.64,4.2599,9.0909,0.044674,0.000448,0.022103,0.988748,0.996407,0.0,0.0,0,ICMP
0.077607,65.94,147.1155,0.0,32.102687,0.000776,0.09454,0.73134,2.0,0.0,0.0,0,HTTP
2.41272,242.0,1246.2399,0.0,0.000165,0.024127,1.143474,1.00343,6.8e-05,0.0,0.0,0,GAMING
9.829912,1357.44,905.1864,0.0,0.0,0.098299,4.116852,1.081279,0.0,0.0,0.0,0,VIDEO
41.769926,1500.0,289.1767,9.8564,0.137872,0.417699,24.731722,0.709893,0.003301,0.0,0.0,0,HTTP
0.033237,1210.33,3.4326,16.6667,0.032999,0.000332,0.01742,0.756697,0.992839,0.0,0.0,0,ICMP
2.437602,242.0,1259.0917,0.0,0.000253,0.024376,0.9956,1.199703,0.000104,0.0,0.0,0,GAMING
70.607169,1500.0,477.951,12.3427,0.22121,0.706072,25.061311,0.702897,0.003133,0.0,0.0,0,HTTP
0.12892,66.12,243.7061,0.0,38.294436,0.001289,0.085132,0.725692,2.0,0.0,0.0,0,HTTP
2.464176,242.0,1272.8184,0.0,0.000254,0.024642,0.093831,0.039191,0.000103,0.0,0.0,0,GAMING
9.130889,1354.22,842.8194,0.0,0.000895,0.091309,3.953707,1.731904,9.8e-05,0.0,0.0,0,VIDEO
5.624043,1353.19,519.5189,0.0,0.001269,0.05624,2.171843,0.232921,0.000226,0.0,0.0,0,VIDEO
0.033014,1442.0,2.8618,0.0,0.033252,0.00033,0.013488,1.193178,1.007212,0.0,0.0,0,ICMP
0.019057,1094.5,2.1765,25.0,0.018831,0.000191,0.019048,1.152866,0.988122,0.0,0.0,0,ICMP
2.349752,241.91,1214.1704,0.0,0.0,0.023498,0.196451,0.080814,0.0,0.0,0.0,0,GAMING
1.113411,241.24,576.9116,0.0,0.000936,0.011134,0.481975,1.729951,0.000841,0.0,0.0,0,GAMING
2.33588,241.94,1206.8533,0.0,0.0,0.023359,0.160371,0.066055,0.0,0.0,0.0,0,GAMING
2.472834,242.0,1277.2903,0.0,0.000169,0.024728,1.016377,0.581148,6.8e-05,0.0,0.0,0,GAMING
25.032251,1500.0,184.1263,8.9087,0.088815,0.250323,26.409937,0.738481,0.003548,0.0,0.0,0,HTTP
10.592498,1358.0,975.009,0.0,0.000171,0.105925,0.28561,0.028204,1.6e-05,0.0,0.0,0,VIDEO
0.016943,1442.0,1.4687,0.0,0.017172,0.000169,0.017256,0.738681,1.013523,0.0,0.0,0,ICMP
10.813008,1357.44,995.7144,0.0,0.0,0.10813,0.377466,0.036812,0.0,0.0,0.0,0,VIDEO
10.3686,1357.44,954.7911,0.0,0.0,0.103686,0.538167,0.0525,0.0,0.0,0.0,0,VIDEO
11.635853,1358.0,1071.0469,0.0,0.00028,0.116359,0.949372,0.088653,2.4e-05,0.0,0.0,0,VIDEO
0.017128,1025.0,2.0887,30.0,0.016867,0.000171,0.018544,1.177128,0.98478,0.0,0.0,0,ICMP
23.713968,1500.0,172.905,8.7161,0.083547,0.23714,26.475647,0.754551,0.003523,0.0,0.0,0,HTTP
0.011909,920.75,1.6168,0.0,0.011657,0.000119,0.017589,1.269653,0.978822,0.0,0.0,0,ICMP
2.439866,241.94,1260.5772,0.0,0.0,0.024399,1.03397,0.716428,0.0,0.0,0.0,0,GAMING
0.012881,978.67,1.6452,0.0,0.012653,0.000129,0.019499,0.783767,0.982289,0.0,0.0,0,ICMP
66.035037,1500.0,441.9126,11.6866,0.206062,0.66035,29.398732,0.706029,0.00312,0.0,0.0,0,HTTP
2.419156,241.94,1249.8804,0.0,0.0,0.024192,0.995147,1.134116,0.0,0.0,0.0,0,GAMING
11.883342,1358.0,1093.8275,0.0,0.000289,0.118833,0.923243,0.088744,2.4e-05,0.0,0.0,0,VIDEO
10.150243,1357.46,934.6757,0.0,0.0,0.101502,0.617666,0.060105,0.0,0.0,0.0,0,VIDEO
0.227194,65.98,430.4288,0.0,72.039127,0.002272,0.089112,0.648895,2.0,0.0,0.0,0,HTTP
0.014349,978.67,1.8327,0.0,0.014094,0.000143,0.020059,1.255246,0.982289,0.0,0.0,0,ICMP
69.421189,1500.0,465.0055,11.5746,0.217105,0.694212,25.296056,0.719594,0.003127,0.0,0.0,0,HTTP
9.413958,1357.44,866.8863,0.0,0.0,0.09414,0.810659,0.078112,0.0,0.0,0.0,0,VIDEO
60.130997,1500.0,413.2283,9.1856,0.198389,0.60131,30.952915,0.869539,0.003299,0.0,0.0,0,HTTP
9.511524,1357.18,876.0376,0.0,0.0,0.095115,1.122763,0.109384,0.0,0.0,0.0,0,VIDEO
2.370894,241.91,1225.0978,0.0,0.0,0.023709,0.045954,0.018825,0.0,0.0,0.0,0,GAMING
0.178201,66.0,337.502,0.0,56.633482,0.001782,0.08545,0.646135,2.0,0.0,0.0,0,HTTP
2.529883,242.0,1306.7579,0.0,0.000262,0.025299,0.075126,0.030786,0.000103,0.0,0.0,0,GAMING
2.471244,241.94,1276.7926,0.0,0.0,0.024712,0.108125,0.044425,0.0,0.0,0.0,0,GAMING
0.042025,1442.0,3.6429,0.0,0.042177,0.00042,0.018042,0.841815,1.003606,0.0,0.0,0,ICMP
7.839473,1352.94,724.301,0.0,0.00103,0.078395,3.394506,1.731876,0.000131,0.0,0.0,0,VIDEO
0.036333,66.3,68.4989,0.0,8.970401,0.000363,0.096813,0.860684,2.0,0.0,0.0,0,HTTP
0.187935,65.98,356.0667,0.0,59.62158,0.001879,0.083974,0.633172,2.0,0.0,0.0,0,HTTP
2.324037,242.0,1200.4321,0.0,0.000238,0.02324,0.067326,0.028273,0.000102,0.0,0.0,0,GAMING
6.736272,1352.52,622.5669,0.0,0.001104,0.067363,2.916805,1.731846,0.000164,0.0,0.0,0,VIDEO
10.284009,1357.19,947.1799,0.0,0.0,0.10284,0.853036,0.084294,0.0,0.0,0.0,0,VIDEO
10.026851,1357.45,923.3187,0.0,0.0,0.100269,0.451114,0.043903,0.0,0.0,0.0,0,VIDEO
0.031163,1268.25,3.0715,0.0,0.0,0.000312,0.013399,1.684025,0.0,0.0,0.0,0,ICMP
0.0822,66.14,155.3479,0.0,23.286162,0.000822,0.079593,0.779209,2.0,0.0,0.0,0,HTTP
34.486026,1500.0,240.3743,9.4031,0.11523,0.34486,24.18001,0.682711,0.003341,0.0,0.0,0,HTTP
67.501654,1500.0,450.5429,10.0592,0.213911,0.675017,30.931622,0.825963,0.003169,0.0,0.0,0,HTTP
0.045071,1442.0,3.907,0.0,0.045315,0.000451,0.017382,0.775042,1.005409,0.0,0.0,0,ICMP
0.060167,1078.44,6.9739,69.4444,0.001534,0.000602,4.398688,0.574283,0.0255,0.0,0.0,0,VIDEO
10.363758,1357.45,954.3391,0.0,0.0,0.103638,5.027497,0.995543,0.0,0.0,0.0,0,VIDEO
0.241545,66.0,457.4713,0.0,79.357208,0.002415,0.110028,0.917256,2.0,0.0,0.0,0,HTTP
68.581067,1500.0,464.7124,11.5021,0.217146,0.685811,30.192457,0.72783,0.003166,0.0,0.0,0,HTTP
0.200206,66.0,379.1783,0.0,75.171861,0.002002,0.09206,0.711044,2.0,0.0,0.0,0,HTTP
8.768594,1355.67,808.5099,0.0,0.001562,0.087686,0.904501,0.088374,0.000178,0.0,0.0,0,VIDEO
2.438534,242.0,1259.5731,0.0,0.000167,0.024385,0.094387,0.038566,6.9e-05,0.0,0.0,0,GAMING
2.448488,241.91,1265.1871,0.0,0.0,0.024485,0.643407,0.313595,0.0,0.0,0.0,0,GAMING
2.309527,241.91,1193.3863,0.0,0.0,0.023095,0.500838,0.240476,0.0,0.0,0.0,0,GAMING
71.332782,1500.0,470.7732,10.0858,0.223498,0.713328,32.873469,0.854451,0.003133,0.0,0.0,0,HTTP
0.11175,66.12,211.2656,0.0,31.791738,0.001117,0.048304,1.719939,2.0,0.0,0.0,0,HTTP
2.463991,242.0,1272.7225,0.0,0.000172,0.02464,0.0442,0.018064,7e-05,0.0,0.0,0,GAMING
1.704245,241.72,881.313,0.0,0.001816,0.017042,0.326239,0.14609,0.001065,0.0,0.0,0,GAMING
0.046976,1442.0,4.0722,0.0,0.047231,0.00047,0.023695,1.000075,1.005409,0.0,0.0,0,ICMP
2.25162,242.0,1163.0268,0.0,0.000154,0.022516,0.611673,0.294125,6.8e-05,0.0,0.0,0,GAMING
0.04797,1260.7,4.7563,13.0435,0.047712,0.00048,0.020688,1.70435,0.99462,0.0,0.0,0,ICMP
2.501577,241.91,1292.6145,0.0,0.0,0.025016,0.041746,0.017051,0.0,0.0,0.0,0,GAMING
2.328366,242.0,1202.6686,0.0,0.000239,0.023284,0.098217,0.040423,0.000103,0.0,0.0,0,GAMING
47.770592,1500.0,330.6653,10.5565,0.156399,0.477706,28.977145,0.80088,0.003274,0.0,0.0,0,HTTP
1.870534,241.78,967.0624,0.0,0.001481,0.018705,0.298366,0.129842,0.000792,0.0,0.0,0,GAMING
59.497173,1500.0,378.2459,6.8136,0.186106,0.594972,29.974711,0.710688,0.003128,0.0,0.0,0,HTTP
0.013035,1094.5,1.4887,0.0,0.01288,0.00013,0.018805,1.258016,0.988122,0.0,0.0,0,ICMP
66.940769,1500.0,441.7168,8.2697,0.213939,0.669408,30.414266,1.013114,0.003196,0.0,0.0,0,HTTP
0.052172,1260.7,5.173,13.0435,0.051892,0.000522,0.02252,0.91445,0.99462,0.0,0.0,0,ICMP
10.110792,1357.18,931.2339,0.0,0.0,0.101108,4.529658,0.584968,0.0,0.0,0.0,0,VIDEO
7.315868,1354.42,675.1855,0.0,0.001355,0.073159,1.489476,0.151851,0.000185,0.0,0.0,0,VIDEO
10.276046,1358.0,945.8805,0.0,0.000166,0.10276,0.428422,0.043587,1.6e-05,0.0,0.0,0,VIDEO
2.284851,241.91,1180.6335,0.0,0.0,0.022849,0.045965,0.019463,0.0,0.0,0.0,0,GAMING
2.578182,241.94,1332.0392,0.0,0.0,0.025782,0.239908,0.103718,0.0,0.0,0.0,0,GAMING
66.929107,1500.0,436.5133,8.8056,0.210184,0.669291,31.609938,0.852516,0.00314,0.0,0.0,0,HTTP
2.290649,242.0,1183.1862,0.0,0.000158,0.022906,0.076794,0.031949,6.9e-05,0.0,0.0,0,GAMING
0.050445,1442.0,4.3728,0.0,0.050627,0.000504,0.018171,0.757134,1.003606,0.0,0.0,0,ICMP
2.37196,241.91,1225.6446,0.0,0.0,0.02372,0.058793,0.024167,0.0,0.0,0.0,0,GAMING
2.338028,241.91,1208.1156,0.0,0.0,0.02338,0.067108,0.027765,0.0,0.0,0.0,0,GAMING
39.263561,1500.0,272.513,11.6511,0.12735,0.392636,24.501646,0.730994,0.003243,0.0,0.0,0,HTTP
29.281281,1500.0,215.6042,10.1019,0.102569,0.292813,12.679082,1.732005,0.003503,0.0,0.0,0,HTTP
0.048413,1315.64,4.5997,9.0909,0.048239,0.000484,0.020603,0.901459,0.996407,0.0,0.0,0,ICMP
2.722053,241.94,1406.3767,0.0,0.0,0.027221,1.061753,0.671672,0.0,0.0,0.0,0,GAMING
0.039776,1442.0,3.448,0.0,0.040029,0.000398,0.01983,0.859158,1.006364,0.0,0.0,0,ICMP
24.587581,1500.0,163.1478,10.4895,0.077106,0.245876,31.442615,0.73968,0.003136,0.0,0.0,0,HTTP
0.044071,1315.64,4.1873,9.0909,0.043913,0.000441,0.022874,0.990986,0.996407,0.0,0.0,0,ICMP
0.023503,1442.0,2.0374,0.0,0.023673,0.000235,0.016133,0.696137,1.007212,0.0,0.0,0,ICMP
0.046196,1315.64,4.3892,9.0909,0.04603,0.000462,0.019906,1.698831,0.996407,0.0,0.0,0,ICMP
2.370822,241.94,1224.9033,0.0,0.0,0.023708,0.074689,0.030984,0.0,0.0,0.0,0,GAMING
9.675739,1358.0,890.624,0.0,0.00016,0.096757,0.905159,0.089007,1.7e-05,0.0,0.0,0,VIDEO
0.03288,1442.0,2.8502,0.0,0.033134,0.000329,0.021088,1.036259,1.007727,0.0,0.0,0,ICMP
1.679881,1340.59,156.6365,0.0,0.001383,0.016799,3.828935,0.46612,0.000823,0.0,0.0,0,VIDEO
0.121624,65.96,230.4711,0.0,38.363073,0.001216,0.091139,0.661941,2.0,0.0,0.0,0,HTTP
2.165372,1345.32,201.1943,0.0,0.001428,0.021654,3.690844,0.435068,0.000659,0.0,0.0,0,VIDEO
0.305853,239.89,159.3688,0.0,0.001391,0.003059,0.910424,0.483708,0.004549,0.0,0.0,0,GAMING
2.557316,242.0,1320.9279,0.0,0.000261,0.025573,0.088374,0.036006,0.000102,0.0,0.0,0,GAMING
74.720654,1500.0,488.7406,9.8443,0.232651,0.747207,34.940376,0.933329,0.003114,0.0,0.0,0,HTTP
2.51562,242.0,1299.3907,0.0,0.000256,0.025156,0.128766,0.053492,0.000102,0.0,0.0,0,GAMING
9.504727,1357.45,875.2348,0.0,0.0,0.095047,0.556755,0.054498,0.0,0.0,0.0,0,VIDEO
0.047273,1243.43,4.7523,14.2857,0.04699,0.000473,0.022788,0.907136,0.994026,0.0,0.0,0,ICMP
0.171908,66.1,325.1061,0.0,51.872041,0.001719,0.094153,0.800614,2.0,0.0,0.0,0,HTTP
10.386121,1357.18,956.5887,0.0,0.0,0.103861,0.93777,0.097621,0.0,0.0,0.0,0,VIDEO
0.044487,1442.0,3.8563,0.0,0.044727,0.000445,0.019263,1.732051,1.005409,0.0,0.0,0,ICMP
0.197145,65.99,373.4641,0.0,70.566203,0.001971,0.094814,0.723626,2.0,0.0,0.0,0,HTTP
0.014205,978.67,1.8143,0.0,0.013953,0.000142,0.018649,1.236011,0.982289,0.0,0.0,0,ICMP
2.488122,241.94,1285.5099,0.0,0.0,0.024881,0.04308,0.017661,0.0,0.0,0.0,0,GAMING
10.891278,1358.0,1002.5108,0.0,0.000175,0.108913,4.218031,0.59808,1.6e-05,0.0,0.0,0,VIDEO
10.811255,1357.45,995.5469,0.0,0.0,0.108113,4.390597,0.604013,0.0,0.0,0.0,0,VIDEO
2.359448,241.94,1219.0262,0.0,0.0,0.023594,0.092965,0.037839,0.0,0.0,0.0,0,GAMING
15.824658,1500.0,99.0036,9.3284,0.047398,0.158247,31.657776,0.76525,0.002995,0.0,0.0,0,HTTP
0.237482,65.99,449.8663,0.0,75.732171,0.002375,0.087917,0.779946,2.0,0.0,0.0,0,HTTP
61.578911,1500.0,425.0903,10.7402,0.200598,0.615789,29.664378,0.835535,0.003258,0.0,0.0,0,HTTP
0.044486,1442.0,3.8562,0.0,0.044726,0.000445,0.024115,1.00528,1.005409,0.0,0.0,0,ICMP
0.037745,1233.5,3.825,15.0,0.037506,0.000377,0.018337,0.845897,0.993677,0.0,0.0,0,ICMP
0.048009,1315.64,4.5614,0.0,0.0,0.00048,0.020695,1.701353,0.0,0.0,0.0,0,ICMP
0.041463,1222.53,4.2395,15.7895,0.041185,0.000415,0.021088,0.992254,0.993284,0.0,0.0,0,ICMP
0.037461,1442.0,3.2473,0.0,0.03763,0.000375,0.021061,1.010259,1.004508,0.0,0.0,0,ICMP
2.445814,242.0,1263.3335,0.0,0.000168,0.024458,0.09285,0.038128,6.9e-05,0.0,0.0,0,GAMING
0.236759,65.98,448.5445,0.0,74.679385,0.002368,0.086272,0.783237,2.0,0.0,0.0,0,HTTP
11.047323,1357.18,1017.4911,0.0,0.0,0.110473,0.567468,0.054788,0.0,0.0,0.0,0,VIDEO
0.022418,1094.5,2.5603,25.0,0.022152,0.000224,0.018927,1.102478,0.988122,0.0,0.0,0,ICMP
1.249236,241.4,646.877,0.0,0.000916,0.012492,0.540836,1.730786,0.000733,0.0,0.0,0,GAMING
0.047387,1315.64,4.5023,9.0909,0.047217,0.000474,0.020286,0.828857,0.996407,0.0,0.0,0,ICMP
10.420222,1357.46,959.536,0.0,0.0,0.104202,0.920368,0.090606,0.0,0.0,0.0,0,VIDEO
11.471293,1358.0,1055.8995,0.0,0.000184,0.114713,0.741709,0.070124,1.6e-05,0.0,0.0,0,VIDEO
5.284897,1352.46,488.4521,0.0,0.001375,0.052849,2.144726,0.243327,0.00026,0.0,0.0,0,VIDEO
2.385339,241.91,1232.5635,0.0,0.0,0.023853,0.035655,0.014834,0.0,0.0,0.0,0,GAMING
6.065025,1354.46,559.7276,0.0,0.001643,0.06065,2.813871,0.277621,0.000271,0.0,0.0,0,VIDEO
0.047003,1260.7,4.6605,13.0435,0.046751,0.00047,0.020193,0.864643,0.99462,0.0,0.0,0,ICMP
11.104991,1358.0,1022.1825,0.0,0.000269,0.11105,0.490011,0.047735,2.4e-05,0.0,0.0,0,VIDEO
10.462548,1357.18,963.6312,0.0,0.0,0.104625,0.714153,0.06789,0.0,0.0,0.0,0,VIDEO
0.222371,65.99,421.2428,0.0,70.941575,0.002224,0.089106,0.606998,2.0,0.0,0.0,0,HTTP
2.369398,241.91,1224.3223,0.0,0.0,0.023694,0.031402,0.013115,0.0,0.0,0.0,0,GAMING
0.199819,66.0,378.4456,0.0,63.592669,0.001998,0.095162,0.691582,2.0,0.0,0.0,0,HTTP
2.371513,242.0,1224.9551,0.0,0.000163,0.023715,0.15433,0.063899,6.9e-05,0.0,0.0,0,GAMING
71.266224,1500.0,459.4499,8.2573,0.222558,0.712662,31.647728,1.022678,0.003123,0.0,0.0,0,HTTP
10.862666,1357.45,1000.2824,0.0,0.0,0.108627,5.074403,1.005806,0.0,0.0,0.0,0,VIDEO
0.046631,1315.64,4.4305,9.0909,0.046463,0.000466,0.020093,1.698708,0.996407,0.0,0.0,0,ICMP
2.415026,242.0,1247.4308,0.0,0.000167,0.02415,1.084591,0.790496,6.9e-05,0.0,0.0,0,GAMING
2.251839,241.91,1163.5766,0.0,0.0,0.022518,0.920143,1.188037,0.0,0.0,0.0,0,GAMING
9.777085,1358.0,899.9526,0.0,0.000236,0.097771,0.494948,0.048954,2.4e-05,0.0,0.0,0,VIDEO
0.040901,1442.0,3.5455,0.0,0.041177,0.000409,0.019471,0.827536,1.006761,0.0,0.0,0,ICMP
10.072406,1357.45,927.514,0.0,0.0,0.100724,0.403129,0.039368,0.0,0.0,0.0,0,VIDEO
0.15026,66.08,284.2595,0.0,45.019359,0.001503,0.087825,0.796023,2.0,0.0,0.0,0,HTTP
2.396127,241.94,1237.9771,0.0,0.0,0.023961,0.982769,1.150558,0.0,0.0,0.0,0,GAMING
2.220383,241.75,1148.0705,0.0,0.001335,0.022204,0.112406,0.0476,0.000601,0.0,0.0,0,GAMING
0.045943,1442.0,3.9826,0.0,0.046191,0.000459,0.024549,1.003691,1.005409,0.0,0.0,0,ICMP
11.021697,1357.44,1014.9329,0.0,0.0,0.110217,0.436297,0.042282,0.0,0.0,0.0,0,VIDEO
2.543906,241.91,1314.5013,0.0,0.0,0.025439,0.978961,0.622597,0.0,0.0,0.0,0,GAMING
9.171178,1357.46,844.5189,0.0,0.0,0.091712,5.382301,1.0119,0.0,0.0,0.0,0,VIDEO
2.302177,241.94,1189.4373,0.0,0.0,0.023022,0.085081,0.035355,0.0,0.0,0.0,0,GAMING
6.992534,1352.76,646.134,0.0,0.001094,0.069925,3.02776,1.731831,0.000156,0.0,0.0,0,VIDEO
15.338105,1500.0,100.4946,10.2459,0.047625,0.153381,30.42525,0.712759,0.003105,0.0,0.0,0,HTTP
0.193519,66.09,366.0051,0.0,56.819743,0.001935,0.083796,1.732051,2.0,0.0,0.0,0,HTTP
2.29411,241.94,1185.2709,0.0,0.0,0.022941,0.074897,0.031793,0.0,0.0,0.0,0,GAMING
0.205333,66.07,388.4728,0.0,63.113905,0.002053,0.088817,1.724665,2.0,0.0,0.0,0,HTTP
10.908504,1358.0,1004.0965,0.0,0.000174,0.109085,4.953104,1.013335,1.6e-05,0.0,0.0,0,VIDEO
0.046895,1442.0,4.0651,0.0,0.047065,0.000469,0.023032,1.000339,1.003606,0.0,0.0,0,ICMP
0.011303,1044.86,1.3522,0.0,0.011142,0.000113,0.018672,0.801838,0.985781,0.0,0.0,0,ICMP
51.897526,1500.0,339.6625,9.8076,0.161753,0.518975,25.584117,0.611645,0.003117,0.0,0.0,0,HTTP
0.225842,65.98,427.8604,0.0,67.686566,0.002258,0.111133,0.983607,2.0,0.0,0.0,0,HTTP
8.767181,1355.39,808.5473,0.0,0.001662,0.087672,0.880358,0.089109,0.00019,0.0,0.0,0,VIDEO
0.221243,65.99,419.1029,0.0,70.771744,0.002212,0.09206,0.800065,2.0,0.0,0.0,0,HTTP
8.944386,1357.46,823.6349,0.0,0.0,0.089444,1.075138,0.105952,0.0,0.0,0.0,0,VIDEO
10.198469,1357.18,939.3084,0.0,0.0,0.101985,0.308006,0.030082,0.0,0.0,0.0,0,VIDEO
0.050289,1260.7,4.9862,13.0435,0.050018,0.000503,0.018246,0.755707,0.99462,0.0,0.0,0,ICMP
10.285939,1357.45,947.1715,0.0,0.0,0.102859,4.344095,1.559103,0.0,0.0,0.0,0,VIDEO
0.131179,66.12,247.9778,0.0,39.305299,0.001312,0.080507,0.7177,2.0,0.0,0.0,0,HTTP
9.933342,1358.0,914.3356,0.0,0.000243,0.099333,0.890267,0.085237,2.4e-05,0.0,0.0,0,VIDEO
9.736657,1357.45,896.592,0.0,0.0,0.097367,0.70286,0.068236,0.0,0.0,0.0,0,VIDEO
0.042963,66.0,81.3695,0.0,12.915655,0.00043,0.088896,0.667164,2.0,0.0,0.0,0,HTTP
0.209503,66.0,396.7861,0.0,66.489589,0.002095,0.104496,0.929832,2.0,0.0,0.0,0,HTTP
0.033814,1442.0,2.9311,0.0,0.034001,0.000338,0.021038,1.029402,1.005548,0.0,0.0,0,ICMP
68.73552,1500.0,453.6789,11.8924,0.211055,0.687355,35.269639,1.000617,0.003071,0.0,0.0,0,HTTP
7.392132,1352.76,683.0578,0.0,0.001004,0.073921,3.200804,1.731871,0.000136,0.0,0.0,0,VIDEO
10.303288,1357.18,948.961,0.0,0.0,0.103033,0.289957,0.02787,0.0,0.0,0.0,0,VIDEO
0.028216,1144.14,3.0827,0.0,0.0,0.000282,0.011524,1.314621,0.0,0.0,0.0,0,ICMP
0.094167,66.0,178.3467,0.0,30.032688,0.000942,0.087737,0.660718,2.0,0.0,0.0,0,HTTP
2.423394,241.94,1252.0675,0.0,0.0,0.024234,0.974596,0.63665,0.0,0.0,0.0,0,GAMING
0.216905,65.98,410.9337,0.0,68.808407,0.002169,0.079342,0.764493,2.0,0.0,0.0,0,HTTP
0.044666,1315.64,4.2438,9.0909,0.044505,0.000447,0.023852,0.994502,0.996407,0.0,0.0,0,ICMP
0.022464,1442.0,1.9473,0.0,0.022734,0.000225,0.017836,1.092885,1.01202,0.0,0.0,0,ICMP
71.830195,1500.0,481.7868,10.9459,0.226472,0.718302,26.546593,0.737979,0.003153,0.0,0.0,0,HTTP
1.247054,241.39,645.7546,0.0,0.000919,0.012471,0.53989,1.730773,0.000737,0.0,0.0,0,GAMING
43.879765,1500.0,315.4802,10.1061,0.149987,0.438798,25.044507,0.738216,0.003418,0.0,0.0,0,HTTP
3.807843,1348.46,352.9799,0.0,0.000946,0.038078,1.648761,1.731699,0.000248,0.0,0.0,0,VIDEO
76.803009,1500.0,437.839,11.2397,0.205124,0.76803,31.818478,0.751524,0.002671,0.0,0.0,0,HTTP
2.335315,241.91,1206.7125,0.0,0.0,0.023353,0.966326,1.405985,0.0,0.0,0.0,0,GAMING
0.077908,66.16,147.1969,0.0,21.359752,0.000779,0.083046,0.725823,2.0,0.0,0.0,0,HTTP
77.045516,1500.0,512.932,10.7394,0.241695,0.770455,28.864673,0.789289,0.003137,0.0,0.0,0,HTTP
0.033141,1256.67,3.2965,13.3333,0.032958,0.000331,0.018974,1.000815,0.994483,0.0,0.0,0,ICMP
0.10975,66.14,207.4174,0.0,32.529983,0.001098,0.060311,0.661927,2.0,0.0,0.0,0,HTTP
10.118124,1358.0,931.3443,0.0,0.000163,0.101181,0.230804,0.022449,1.6e-05,0.0,0.0,0,VIDEO
0.045937,1442.0,3.9821,0.0,0.046103,0.000459,0.016242,0.711403,1.003606,0.0,0.0,0,ICMP
9.788325,1357.17,901.5383,0.0,0.0,0.097883,0.360989,0.035255,0.0,0.0,0.0,0,VIDEO
2.596167,242.0,1340.9951,0.0,0.000178,0.025962,1.101963,0.79312,6.9e-05,0.0,0.0,0,GAMING
2.516913,241.91,1300.5457,0.0,0.0,0.025169,0.246766,0.107264,0.0,0.0,0.0,0,GAMING
0.017367,1133.11,1.9159,0.0,0.01719,0.000174,0.017441,0.722173,0.989802,0.0,0.0,0,ICMP
70.607324,1500.0,476.0714,11.8084,0.221617,0.706073,25.317117,0.724053,0.003139,0.0,0.0,0,HTTP
10.051311,1357.45,925.5702,0.0,0.0,0.100513,0.490378,0.047777,0.0,0.0,0.0,0,VIDEO
0.050535,1260.7,5.0106,13.0435,0.050263,0.000505,0.023727,0.997469,0.99462,0.0,0.0,0,ICMP
10.286857,1357.44,947.2633,0.0,0.0,0.102869,0.196713,0.019436,0.0,0.0,0.0,0,VIDEO
0.05026,1442.0,4.3568,0.0,0.050532,0.000503,0.021169,0.865659,1.005409,0.0,0.0,0,ICMP
2.540224,241.94,1312.431,0.0,0.0,0.025402,0.177528,0.0727,0.0,0.0,0.0,0,GAMING
67.448323,1500.0,451.8998,10.9817,0.2124,0.674483,34.057013,0.950197,0.003149,0.0,0.0,0,HTTP
0.25224,239.95,131.4049,0.0,0.001168,0.002522,0.959007,0.507428,0.004631,0.0,0.0,0,GAMING
0.027719,1442.0,2.4029,0.0,0.027873,0.000277,0.019166,1.054783,1.005548,0.0,0.0,0,ICMP
0.047355,1315.64,4.4993,9.0909,0.047185,0.000474,0.022851,0.990292,0.996407,0.0,0.0,0,ICMP
0.04676,1442.0,4.0534,0.0,0.047013,0.000468,0.022289,0.949923,1.005409,0.0,0.0,0,ICMP
0.046029,1252.45,4.5939,13.6364,0.045768,0.00046,0.022119,0.942965,0.994338,0.0,0.0,0,ICMP
10.598275,1357.18,976.1285,0.0,0.0,0.105983,0.255888,0.025182,0.0,0.0,0.0,0,VIDEO
2.386213,241.94,1232.8569,0.0,0.0,0.023862,0.977716,0.668651,0.0,0.0,0.0,0,GAMING
0.04858,1442.0,4.2112,0.0,0.048756,0.000486,0.017384,0.740376,1.003606,0.0,0.0,0,ICMP
11.120669,1358.0,1023.6256,0.0,0.000179,0.111207,5.258271,1.003766,1.6e-05,0.0,0.0,0,VIDEO
69.402407,1500.0,461.9482,10.8354,0.217416,0.694024,29.013062,0.810112,0.003133,0.0,0.0,0,HTTP
10.512043,1357.46,967.9904,0.0,0.0,0.10512,0.267381,0.026358,0.0,0.0,0.0,0,VIDEO
2.753374,241.94,1422.5573,0.0,0.0,0.027534,0.160104,0.064654,0.0,0.0,0.0,0,GAMING
2.654311,1350.35,245.7054,0.0,0.001479,0.026543,3.473739,0.402769,0.000557,0.0,0.0,0,VIDEO
2.685787,241.91,1387.8107,0.0,0.0,0.026858,0.188468,0.077613,0.0,0.0,0.0,0,GAMING
